                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.74266,                 1.8595,                 1.1312,                0.62168,                0.77732,                0.69428,                0.40712,                 1.3169,                 6.2822,                 1.1404,             0.00010826,             0.00010826,             0.00010826
                    147,                0.73453,                 1.8685,                 1.1399,                0.59121,                0.83437,                0.70878,                0.38195,                 1.3816,                 6.3895,                 1.1793,             0.00010544,             0.00010544,             0.00010544
                    148,                0.72852,                 1.8937,                 1.1277,                0.59542,                0.77187,                0.69039,                0.40053,                  1.355,                 6.2545,                 1.1361,             0.00010266,             0.00010266,             0.00010266
                    149,                 0.7345,                 1.8916,                 1.1339,                0.66071,                0.77187,                0.74324,                0.42653,                 1.2974,                 5.7426,                 1.0955,              9.992e-05,              9.992e-05,              9.992e-05
                    150,                0.73418,                 1.9143,                 1.1443,                0.64681,                0.77187,                0.71887,                0.42404,                 1.3498,                 6.0068,                 1.1475,             9.7221e-05,             9.7221e-05,             9.7221e-05
                    151,                0.73212,                 1.8143,                 1.1242,                  0.678,                0.77459,                0.71841,                0.42625,                 1.3983,                 5.9561,                 1.1324,             9.4562e-05,             9.4562e-05,             9.4562e-05
                    152,                0.75259,                 1.8884,                 1.1466,                0.68737,                0.76232,                0.70559,                0.41787,                 1.3789,                 6.1535,                 1.1799,             9.1945e-05,             9.1945e-05,             9.1945e-05
                    153,                0.70653,                 1.8366,                 1.1086,                0.63287,                0.74386,                0.70174,                0.40174,                 1.3841,                 6.2136,                 1.1447,              8.937e-05,              8.937e-05,              8.937e-05
                    154,                0.73795,                 1.8957,                 1.1323,                0.64325,                0.77753,                0.72353,                0.39326,                 1.4109,                 6.6361,                 1.2076,             8.6838e-05,             8.6838e-05,             8.6838e-05
                    155,                0.70338,                 1.8519,                 1.1107,                0.66098,                0.77187,                  0.716,                0.40609,                 1.3536,                 6.5109,                 1.1849,             8.4349e-05,             8.4349e-05,             8.4349e-05
                    156,                 0.7088,                 1.9118,                 1.1335,                0.67895,                 0.7682,                0.70302,                0.40287,                 1.4098,                 6.5399,                 1.2171,             8.1904e-05,             8.1904e-05,             8.1904e-05
                    157,                0.71242,                 1.8875,                 1.1306,                0.64922,                0.76798,                0.67842,                0.39946,                 1.4409,                 6.3868,                 1.1924,             7.9503e-05,             7.9503e-05,             7.9503e-05
                    158,                0.70459,                 1.8687,                 1.1158,                0.63937,                0.77187,                0.67321,                0.40699,                  1.445,                 5.7943,                 1.1536,             7.7148e-05,             7.7148e-05,             7.7148e-05
                    159,                 0.7288,                 1.8828,                  1.115,                0.63846,                0.75937,                  0.659,                0.38647,                 1.4204,                 6.3449,                 1.1968,             7.4838e-05,             7.4838e-05,             7.4838e-05
                    160,                0.69866,                 1.8725,                  1.116,                0.78644,                0.64218,                0.77286,                0.41768,                 1.3638,                 6.2908,                  1.169,             7.2575e-05,             7.2575e-05,             7.2575e-05
                    161,                0.72993,                 1.8988,                   1.13,                0.62705,                0.76988,                0.76495,                0.40444,                 1.3523,                 6.4511,                 1.1836,             7.0358e-05,             7.0358e-05,             7.0358e-05
                    162,                0.68871,                 1.8629,                 1.1112,                0.67197,                0.75856,                0.78132,                0.41929,                 1.3879,                 6.5919,                 1.2048,             6.8189e-05,             6.8189e-05,             6.8189e-05
                    163,                0.69488,                 1.8195,                 1.1028,                0.68231,                  0.775,                0.78619,                0.41232,                 1.4254,                 6.6547,                 1.2158,             6.6068e-05,             6.6068e-05,             6.6068e-05
                    164,                0.68122,                 1.8317,                 1.1019,                0.63613,                0.75937,                0.70936,                 0.4132,                 1.4318,                  6.539,                 1.2159,             6.3996e-05,             6.3996e-05,             6.3996e-05
                    165,                0.68387,                 1.8227,                 1.1029,                0.63422,                0.75937,                 0.7113,                0.39533,                 1.3802,                 6.6288,                 1.1956,             6.1972e-05,             6.1972e-05,             6.1972e-05
                    166,                0.69469,                  1.891,                 1.1143,                0.65208,                0.75937,                0.71054,                0.40653,                 1.3196,                 6.7225,                 1.1725,             5.9998e-05,             5.9998e-05,             5.9998e-05
                    167,                0.69653,                 1.8576,                 1.1243,                 0.6742,                0.75923,                0.70965,                0.41004,                 1.3573,                 6.7789,                 1.1784,             5.8074e-05,             5.8074e-05,             5.8074e-05
                    168,                0.70791,                 1.9018,                 1.1329,                0.67278,                0.77187,                0.72081,                0.41691,                 1.3783,                 6.5431,                 1.1694,               5.62e-05,               5.62e-05,               5.62e-05
                    169,                0.70039,                 1.8493,                 1.1112,                0.69817,                 0.7875,                0.73893,                0.42444,                 1.3344,                 6.2458,                 1.1243,             5.4377e-05,             5.4377e-05,             5.4377e-05
                    170,                0.70025,                 1.8463,                 1.1126,                0.71855,                 0.7875,                0.73082,                0.41622,                 1.3394,                 6.3052,                 1.1386,             5.2606e-05,             5.2606e-05,             5.2606e-05
                    171,                0.68384,                 1.8377,                 1.1062,                0.74215,                 0.7875,                0.73064,                 0.4073,                 1.3609,                 6.1902,                 1.1387,             5.0886e-05,             5.0886e-05,             5.0886e-05
                    172,                0.70217,                 1.8729,                 1.1205,                0.68449,                 0.7875,                0.72925,                0.40997,                 1.3811,                 6.1042,                 1.1588,             4.9218e-05,             4.9218e-05,             4.9218e-05
                    173,                0.70066,                 1.8355,                 1.1177,                0.73898,                0.78676,                0.73201,                0.39953,                 1.3844,                 6.0507,                 1.1323,             4.7604e-05,             4.7604e-05,             4.7604e-05
                    174,                0.67109,                 1.8048,                 1.0987,                0.72569,                0.64853,                0.73096,                0.40866,                  1.354,                 6.2475,                 1.1362,             4.6042e-05,             4.6042e-05,             4.6042e-05
                    175,                0.68619,                 1.8569,                 1.1132,                0.73684,                0.77294,                0.72803,                0.39567,                 1.3724,                 6.3077,                 1.1524,             4.4533e-05,             4.4533e-05,             4.4533e-05
                    176,                0.67502,                 1.7922,                 1.1068,                0.73936,                  0.775,                 0.7295,                0.41298,                  1.383,                 6.4159,                 1.1466,             4.3079e-05,             4.3079e-05,             4.3079e-05
                    177,                0.67911,                 1.8341,                 1.0996,                  0.702,                0.77456,                0.72831,                0.41746,                 1.3968,                 6.3595,                 1.1548,             4.1678e-05,             4.1678e-05,             4.1678e-05
                    178,                0.66992,                 1.8515,                 1.1153,                0.72263,                  0.775,                0.72366,                  0.415,                 1.3838,                 6.5725,                   1.17,             4.0332e-05,             4.0332e-05,             4.0332e-05
                    179,                0.67846,                 1.8506,                 1.1066,                0.70801,                0.78566,                0.72221,                0.41188,                 1.3374,                 6.4666,                 1.1307,             3.9041e-05,             3.9041e-05,             3.9041e-05
                    180,                 0.6716,                 1.8035,                 1.0919,                0.69655,                0.76649,                0.71458,                0.40884,                  1.392,                 6.3563,                 1.1746,             3.7805e-05,             3.7805e-05,             3.7805e-05
                    181,                0.67554,                 1.7913,                 1.1026,                0.69087,                0.76673,                0.71118,                0.40475,                 1.3874,                 6.4154,                 1.1707,             3.6624e-05,             3.6624e-05,             3.6624e-05
                    182,                0.69541,                   1.85,                 1.1112,                0.71109,                0.76357,                0.71549,                0.40728,                  1.377,                 6.5815,                 1.1776,             3.5499e-05,             3.5499e-05,             3.5499e-05
                    183,                0.64109,                 1.8171,                 1.0779,                0.69998,                0.75656,                0.71271,                0.40666,                 1.3457,                 6.7269,                 1.1997,              3.443e-05,              3.443e-05,              3.443e-05
                    184,                0.67439,                 1.8605,                 1.1085,                0.70234,                0.75595,                0.71029,                0.40932,                 1.3274,                 6.7513,                 1.1953,             3.3418e-05,             3.3418e-05,             3.3418e-05
                    185,                0.67586,                 1.8455,                 1.0974,                0.70999,                0.75514,                 0.7147,                0.41323,                 1.3672,                 6.7187,                 1.1917,             3.2461e-05,             3.2461e-05,             3.2461e-05
                    186,                0.67161,                 1.8363,                 1.1068,                0.72371,                0.75564,                 0.7071,                0.41181,                 1.3641,                 6.6149,                 1.1919,             3.1562e-05,             3.1562e-05,             3.1562e-05
                    187,                0.68423,                 1.8198,                 1.1025,                0.70104,                0.75553,                0.70266,                0.39751,                 1.3834,                 6.6892,                 1.2194,              3.072e-05,              3.072e-05,              3.072e-05
                    188,                0.66999,                 1.8196,                 1.1087,                0.67812,                0.75552,                0.70667,                0.39541,                 1.3845,                 6.6349,                 1.1807,             2.9935e-05,             2.9935e-05,             2.9935e-05
                    189,                0.64783,                 1.7871,                 1.0917,                0.66442,                0.75625,                0.70412,                0.40267,                  1.346,                 6.4992,                  1.153,             2.9207e-05,             2.9207e-05,             2.9207e-05
                    190,                0.67327,                 1.9444,                 1.1169,                0.55705,                0.73125,                0.67807,                0.38993,                 1.4137,                 6.5514,                 1.2002,             2.8537e-05,             2.8537e-05,             2.8537e-05
                    191,                0.66069,                 1.9124,                 1.1095,                0.56791,                0.76239,                0.68124,                0.38852,                 1.4538,                  6.463,                 1.2314,             2.7924e-05,             2.7924e-05,             2.7924e-05
                    192,                0.62222,                 1.8332,                 1.0814,                0.61764,                0.63125,                0.68517,                0.40363,                 1.4142,                 5.8564,                 1.1345,             2.7369e-05,             2.7369e-05,             2.7369e-05
                    193,                0.60505,                 1.8529,                 1.0816,                0.65386,                0.77016,                0.69282,                0.40589,                 1.4809,                  5.952,                  1.193,             2.6873e-05,             2.6873e-05,             2.6873e-05
                    194,                0.59331,                 1.8144,                 1.0564,                0.67225,                0.74463,                0.69607,                0.39225,                 1.4839,                 6.2133,                 1.2262,             2.6434e-05,             2.6434e-05,             2.6434e-05
                    195,                0.60101,                 1.7944,                 1.0648,                0.65535,                0.74539,                0.69929,                0.39195,                 1.4411,                 6.2637,                 1.2051,             2.6054e-05,             2.6054e-05,             2.6054e-05
                    196,                0.61922,                 1.8246,                 1.0822,                0.70681,                0.76941,                0.71593,                0.39903,                 1.4307,                 6.2907,                 1.1972,             2.5732e-05,             2.5732e-05,             2.5732e-05
                    197,                0.58096,                 1.7863,                  1.052,                0.70549,                0.76919,                0.70991,                0.39583,                 1.3889,                 6.3741,                 1.1663,             2.5469e-05,             2.5469e-05,             2.5469e-05
                    198,                0.58429,                 1.7841,                 1.0372,                0.67699,                0.75625,                0.69315,                0.40363,                 1.4021,                 6.4982,                 1.1661,             2.5264e-05,             2.5264e-05,             2.5264e-05
                    199,                0.59223,                 1.7838,                 1.0576,                0.64881,                0.73125,                0.67962,                0.40543,                 1.3731,                 6.3645,                 1.1598,             2.5117e-05,             2.5117e-05,             2.5117e-05
